parameterization_id,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male To Female Young,Male To Female Old,iteration_number,run_number,sim_id,likelihood
1,0.945062332,2010.345922,0.00235,0.001458995,1992.739112,3.11130766,0.251579242,2002.041965,2.729126724,0.000448961,0.853198135,1995.795716,0,1983.959066,0.262189327,15.64767183,0.04154846,17.60118662,0.335152319,0.754677928,0.023073988,1997.51585,3.476309557,0.000136986,5.811493544,2.758046672,,40550,,1
2,0.945062332,2010.345922,0.00235,0.001458995,1992.739112,3.11130766,0.251579242,2002.041965,2.729126724,0.000448961,0.853198135,1995.795716,0,1983.959066,0.262189327,15.64767183,0.04154846,17.60118662,0.335152319,0.754677928,0.023073988,1997.51585,3.476309557,0.000136986,5.811493544,2.758046672,,19784,,1
3,0.945062332,2010.345922,0.00235,0.001458995,1992.739112,3.11130766,0.251579242,2002.041965,2.729126724,0.000448961,0.853198135,1995.795716,0,1983.959066,0.262189327,15.64767183,0.04154846,17.60118662,0.335152319,0.754677928,0.023073988,1997.51585,3.476309557,0.000136986,5.811493544,2.758046672,,6559,,1
4,0.947816828,2010.731262,0.00228756,0.001418732,1990.948863,3.14856951,0.29000958,2001.791685,2.314737566,0.00030427,0.783316654,1994.119866,0.004757836,1984.416059,0.33899452,16.4315461,0.058218194,16.06255762,0.308343613,0.731774862,0.102982624,1996.73534,3.600286018,0.000136986,4.621983425,2.352304299,,17566,,1
5,0.947816828,2010.731262,0.00228756,0.001418732,1990.948863,3.14856951,0.29000958,2001.791685,2.314737566,0.00030427,0.783316654,1994.119866,0.004757836,1984.416059,0.33899452,16.4315461,0.058218194,16.06255762,0.308343613,0.731774862,0.102982624,1996.73534,3.600286018,0.000136986,4.621983425,2.352304299,,35596,,1
6,0.947816828,2010.731262,0.00228756,0.001418732,1990.948863,3.14856951,0.29000958,2001.791685,2.314737566,0.00030427,0.783316654,1994.119866,0.004757836,1984.416059,0.33899452,16.4315461,0.058218194,16.06255762,0.308343613,0.731774862,0.102982624,1996.73534,3.600286018,0.000136986,4.621983425,2.352304299,,13120,,1
7,0.953058511,2010.352458,0.002317618,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,1996.41981,3.05084918,0.000136986,5.012385561,2.844192773,,50218,,1
8,0.953058511,2010.352458,0.002317618,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,1996.41981,3.05084918,0.000136986,5.012385561,2.844192773,,42207,,1
9,0.953058511,2010.352458,0.002317618,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,1996.41981,3.05084918,0.000136986,5.012385561,2.844192773,,20498,,1
10,0.946509836,2011,0.002332448,0.001068601,1992.756017,2.973176594,0.259262043,2002.676205,2.026043241,0.000222941,0.842499563,1995.233278,0,1982.832722,0.293474913,16.11051449,0.04,16.84611053,0.268375395,0.730103063,0.071523288,1995.119696,2.948679012,0.000136986,4.426654117,2.813087094,,10161,,1
11,0.956585214,2011,0.002337145,0.001546173,1992.859509,2.964726354,0.160503148,2002.282816,2.851272083,0.000550389,0.766267618,1995.25387,0,1983.545426,0.295839812,16.44544579,0.051951902,17.40608722,0.311162447,0.711783299,0.156285352,1997.029349,2.948823065,0.000145223,4.888521843,2.376800326,,53849,,1
12,0.948603993,2010.927433,0.00235,0.001421653,1992.407905,3.046225555,0.188516347,2001.98935,2.842969818,0.00045586,0.722262567,1995.299034,0.030309205,1981.983605,0.316659688,16.20785382,0.057169652,17.29823401,0.356778486,0.7449072,0.105952258,1996.455243,2.654943613,0.000136986,4.785366752,2.867059701,,3798,,1
13,0.9540262,2010.449283,0.002288203,0.001238391,1992.307036,2.806520494,0.218086374,2002.109325,2.393612257,0.000549459,0.83415912,1996.487399,0,1982.689399,0.335698094,16.11008609,0.04,17.4852641,0.359656856,0.70083117,0.074761823,1996.505255,2.98851222,0.000136986,4.854557563,2.698443639,,44615,,1
14,0.951810738,2010.299968,0.002328078,0.001209543,1992.483446,2.948345653,0.241961476,2001.290424,2.49867643,0.000319317,0.774198046,1994.221584,0.009111168,1982.186886,0.33046267,16.28071662,0.04267363,17.24277067,0.35588513,0.729318337,0.102263448,1997.671144,2.980711995,0.000136986,4.77194745,2.868532528,,63727,,1
15,0.953233853,2010.656245,0.002320199,0.00155115,1992.25289,3.02040366,0.219856593,2002.029117,2.495640547,0.000459458,0.809265289,1996.195761,0.026249896,1982.634364,0.314198754,16.21901551,0.040503,17.70297803,0.331027601,0.741127176,0.108140679,1996.830185,3.006792068,0.000136986,4.966776583,2.801664422,,27678,,1
16,0.957658128,2011,0.00230111,0.001379238,1992.546329,3.083565816,0.233064741,2001.343094,2.522615518,0.000492999,0.803719531,1996.634665,0,1982.729798,0.328936415,16.22600019,0.04,17.69883504,0.329522938,0.717384175,0.117364931,1997.187275,2.484716125,0.000136986,4.887432254,2.831331435,,38401,,1
17,0.96258131,2009.935356,0.002339668,0.00151123,1993.011794,3.145360796,0.22763433,2001.599093,2.186485606,0.000519217,0.858597734,1996.826489,0.101755655,1983.166099,0.265190324,16.27688037,0.04,17.41970711,0.343945428,0.749079166,0.123865619,1999.178603,2.907476513,0.000137432,4.254808383,2.909556733,,40800,,1
18,0.961062952,2010.873657,0.002321508,0.001284286,1992.019441,3.058561546,0.213927337,2000.726615,2.152713196,0.000400037,0.782821224,1995.417947,0,1981.218129,0.297937872,16.12511011,0.04,18.36834651,0.367079284,0.715218762,0.063251784,1996.801129,3.499982054,0.000136986,4.946276065,3.200512529,,51674,,1
19,0.947458683,2010.953443,0.002244203,0.001538892,1992.940798,2.896974047,0.247909489,2002.025945,2.259881728,0.00057871,0.826161717,1995.958031,0,1982.474265,0.291410858,16.46189925,0.045474282,17.7830998,0.415106171,0.717761573,0.057358782,1996.517763,2.69932791,0.000176906,5.450871081,2.717077657,,61361,,1
20,0.954751572,2010.585705,0.00232649,0.001539892,1992.710056,3.039183477,0.217680986,2001.782541,2.365910674,0.000449329,0.79396056,1995.681224,0.001970479,1982.538346,0.306603282,16.26139998,0.040194451,17.49739042,0.339781139,0.724196109,0.098311412,1996.661219,3.085584037,0.000136986,4.909151821,2.828569183,,56480,,1
21,0.949209314,2010.844666,0.002329245,0.001684634,1993.006816,3.041355874,0.207507277,2001.175295,2.35993353,0.00042318,0.782114249,1994.963788,0,1982.613291,0.317351513,16.32788467,0.045274718,17.84244027,0.367188495,0.703989748,0.072109214,1996.690807,2.940146073,0.000136986,5.026198013,2.809230922,,3403,,1
22,0.944575914,2010.542947,0.002293385,0.00156154,1993.036372,2.968655271,0.223869392,2001.87735,2.598324183,0.000507904,0.81111491,1996.456717,0,1981.759847,0.323104505,16.24802365,0.04,16.77632994,0.339616507,0.758711128,0.105637581,1995.868242,2.42105059,0.000136986,4.802151687,2.480157425,,46864,,1
23,0.947368434,2011,0.002336862,0.001291263,1991.749562,3.010098904,0.242828351,2000.85935,2.498044665,0.000459803,0.769874294,1995.180989,0.018325041,1982.962628,0.314060559,16.35967202,0.050543779,16.84580946,0.319540597,0.744131995,0.139063952,1996.909246,3.019657412,0.000136986,4.744424325,2.732044777,,14617,,1
24,0.947893841,2011,0.002312667,0.001543995,1992.713029,2.988892478,0.232233582,2001.64571,2.279422249,0.000467362,0.83559168,1994.754157,0.078764159,1983.239387,0.276174046,16.4549539,0.04,17.45632168,0.323355278,0.70236552,0.076706806,1996.195242,2.67861029,0.000136986,5.501258477,2.664588206,,3085,,1
25,0.949261534,2010.668948,0.002348728,0.00118167,1993.236664,3.037473274,0.220148137,2002.615289,2.82277111,0.000489036,0.843213245,1996.194197,0.036466226,1982.714661,0.296679304,16.27313958,0.04,17.56630741,0.334548714,0.69886938,0.043248107,1997.274915,2.866350829,0.000197923,4.37156437,2.543267764,,3990,,1
26,0.960861994,2009.876866,0.002311642,0.001390789,1992.698473,2.835439867,0.233248343,2001.858383,2.075186394,0.000423772,0.778893944,1996.32472,0.096992699,1982.499226,0.350196324,16.24047496,0.054214174,17.1926046,0.386066565,0.709054995,0.099372139,1997.338148,2.958794519,0.000173322,4.904595903,2.935284912,,56477,,1
27,0.960564731,2010.52917,0.002334666,0.001497709,1992.97162,2.94704673,0.261180579,2002.404094,2.371670226,0.000428709,0.760564541,1995.944994,0,1982.674866,0.286506978,16.19028607,0.04,17.60324753,0.32354034,0.729322578,0.133692215,1995.993602,2.504076108,0.000136986,4.902418648,2.993955504,,34044,,1
28,0.953447494,2010.392601,0.002317437,0.00143389,1991.727509,2.956543504,0.211355321,2001.717329,3.174038297,0.00043564,0.742103668,1994.670683,0,1982.398408,0.367278737,16.45419884,0.067292758,17.99992411,0.356417035,0.754832917,0.078217257,1996.07883,2.823008319,0.000136986,5.076218106,2.587460106,,9770,,1
29,0.945309124,2010.26183,0.002309028,0.001484817,1993.073873,2.972747914,0.217623737,2001.977974,2.321618436,0.000454223,0.801305699,1995.848974,0.003287304,1982.161951,0.315633434,16.21516503,0.046689893,17.40890621,0.34449575,0.727649083,0.112350429,1996.718075,3.038406769,0.000136986,4.806396876,2.967226753,,27275,,1
30,0.95210665,2010.706492,0.002340033,0.001401921,1992.290529,2.975147027,0.229848397,2001.596133,2.407892719,0.000446689,0.806797039,1994.037588,0.039970614,1982.02852,0.292428787,16.19804519,0.04709373,17.50521555,0.35244411,0.728733877,0.125747676,1996.74466,2.748043551,0.000136986,4.76844404,2.798647712,,51218,,1
31,0.947706396,2010.534807,0.002327066,0.001333501,1992.764361,2.996102406,0.244373284,2001.150409,2.571612742,0.000504075,0.780320581,1999.869614,0,1982.302087,0.296099481,16.4953236,0.04,17.41143193,0.35303202,0.729442115,0.076040418,1996.652718,3.058332123,0.000136986,4.960650288,2.752013732,,25490,,1
32,0.947706396,2010.534807,0.002327066,0.001333501,1992.764361,2.996102406,0.244373284,2001.150409,2.571612742,0.000504075,0.780320581,1999.869614,0,1982.302087,0.296099481,16.4953236,0.04,17.41143193,0.35303202,0.729442115,0.076040418,1996.652718,3.058332123,0.000136986,4.960650288,2.752013732,,21694,,1
33,0.956902578,2010.57933,0.00235,0.001563829,1992.674724,3.158539163,0.189802609,2001.828947,2.497617746,0.000524045,0.80947081,1996.186931,0.008912498,1983.299345,0.307088934,16.38340899,0.045954128,17.52532292,0.340314977,0.750527155,0.114964992,1996.419479,2.852982399,0.000174509,4.581765617,2.810859529,,145,,1
34,0.952024317,2010.661566,0.002325618,0.001497123,1992.667865,3.025829677,0.216379668,2001.876433,2.431728019,0.000447645,0.812776978,1995.859186,0.013770355,1982.687253,0.307358158,16.3006198,0.04,17.49124006,0.334164753,0.733035342,0.110003293,1996.555746,3.018831415,0.000136986,4.882260784,2.882144325,,22473,,1
35,0.953058511,2010.352458,0.002317618,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,1996.41981,3.05084918,0.000136986,5.012385561,2.844192773,,50218,,1
36,0.953104573,2010.712784,0.002322674,0.001602509,1992.669839,3.040351447,0.206914486,2001.871708,2.395277056,0.000458227,0.809323102,1995.549117,0,1982.491633,0.306931666,16.25233178,0.04697547,17.74218755,0.355792253,0.740552003,0.100644924,1997.095441,3.002146213,0.000136986,4.80494362,2.842145518,,43956,,1
37,0.95035766,2010.694464,0.002336221,0.001349896,1993.409736,3.061480287,0.237731444,2001.90429,2.240898521,0.000381036,0.882299281,1996.675313,0,1983.678246,0.313441905,16.23138997,0.04,17.3539593,0.334629317,0.734193487,0.07523717,1996.132586,2.827169268,0.000136986,4.667124783,2.893777257,,42555,,1
38,0.953058511,2010.352458,0.002317618,0.001369516,1992.02194,2.940301191,0.223021169,2002.283786,2.21774672,0.000461241,0.781090636,1995.91752,0.015422525,1982.63851,0.306013824,16.20931306,0.04,17.67923645,0.346736181,0.743038113,0.064321898,1996.41981,3.05084918,0.000136986,5.012385561,2.844192773,,42207,,1
39,0.96258131,2009.935356,0.002339668,0.00151123,1993.011794,3.145360796,0.22763433,2001.599093,2.186485606,0.000519217,0.858597734,1996.826489,0.101755655,1983.166099,0.265190324,16.27688037,0.04,17.41970711,0.343945428,0.749079166,0.123865619,1999.178603,2.907476513,0.000137432,4.254808383,2.909556733,,31104,,1
40,0.951094331,2010.834781,0.002302437,0.001620358,1991.916304,3.005236544,0.233844255,2001.725057,2.697508516,0.000399337,0.839809526,1995.916562,0.01658132,1982.220314,0.306151187,16.31888503,0.053207903,17.85901754,0.326161128,0.737565904,0.0989884,1996.61635,3.095637528,0.000136986,4.772402048,2.796219313,,26228,,1
41,0.952272606,2010.67988,0.002329444,0.001528969,1992.525789,3.012496834,0.215846177,2001.854496,2.418434048,0.000457182,0.80620739,1995.744056,0.007256419,1982.552924,0.309592429,16.30228293,0.042494848,17.49452131,0.339119744,0.730405439,0.100701789,1996.680484,3.003583202,0.000136986,4.89377618,2.857881347,,43330,,1
